trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
888,False,"{'a': 0.5, 'e': 0.4117068154690027}",20,2,-32.21709200815294,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
889,False,"{'a': 0.5, 'e': 0.4112951086535337}",25,5,-56.83881255931679,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
890,False,"{'a': 0.5, 'e': 0.4108838135448801}",20,0,9.682848234133967,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.41047292973133526}",30,0,-23.96501699670807,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
892,False,"{'a': 0.5, 'e': 0.4100624568016039}",20,13,-20.26515170641406,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.40965239434480233}",25,0,7.635578000679624,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
894,False,"{'a': 0.5, 'e': 0.4092427419504575}",20,0,-27.72663957338222,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
895,False,"{'a': 0.5, 'e': 0.40883349920850703}",20,6,20.018213856032396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.40842466570929853}",25,0,4.950299294547434,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
897,False,"{'a': 0.5, 'e': 0.40801624104358925}",25,13,19.65561791237384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.40760822480254566}",20,12,-10.134754213005234,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.4072006165777431}",30,4,-36.61841018919736,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 1}",1
900,False,"{'a': 0.5, 'e': 0.40679341596116536}",20,0,7.528011704783223,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
901,False,"{'a': 0.5, 'e': 0.4063866225452042}",20,16,8.403453426108786,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.405980235922659}",30,19,0.47324555325534323,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.40557425568673633}",20,10,17.520750559369308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.4051686814310496}",30,0,-43.82486796644626,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",1
905,False,"{'a': 0.5, 'e': 0.4047635127496186}",25,16,-3.758486822658777,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.40435874923686893}",30,0,-9.799174690540472,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
907,False,"{'a': 0.5, 'e': 0.40395439048763204}",20,0,-33.829630955647765,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
908,False,"{'a': 0.5, 'e': 0.4035504360971444}",20,8,-95.45265162557756,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 2}",1
909,False,"{'a': 0.5, 'e': 0.4031468856610473}",30,22,9.396312580793792,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.4027437387753862}",25,6,-27.346488568677675,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.40234099503661086}",20,0,-21.54561584486923,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
912,False,"{'a': 0.5, 'e': 0.40193865404157425}",20,6,-33.86483717196829,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
913,False,"{'a': 0.5, 'e': 0.40153671538753266}",30,18,13.995745610168232,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.40113517867214515}",30,4,-7.446986471781844,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.40073404349347297}",25,3,-20.809220672722248,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.4003333094499795}",20,13,-1.982797918146621,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.39993297614052953}",20,11,-37.60445145444578,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
918,False,"{'a': 0.5, 'e': 0.39953304316438903}",20,9,0.8763249175790933,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.3991335101212246}",25,20,9.650112947223548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.3987343766111034}",25,15,-23.782300069712832,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
921,False,"{'a': 0.5, 'e': 0.3983356422344923}",25,17,-1.1292192165026578,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.3979373065922578}",20,10,7.182710751623381,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.3975393692856655}",35,16,-23.710872609671,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
924,False,"{'a': 0.5, 'e': 0.39714182991637986}",25,10,-32.00710933480924,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
925,False,"{'a': 0.5, 'e': 0.3967446880864635}",25,2,-132.56876459113863,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 3}",1
926,False,"{'a': 0.5, 'e': 0.39634794339837703}",20,0,-34.23166004633823,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
927,False,"{'a': 0.5, 'e': 0.39595159545497866}",30,13,-24.935580618301245,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
928,False,"{'a': 0.5, 'e': 0.3955556438595237}",25,11,22.302797144453383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.3951600882156642}",20,6,-39.99623529513845,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
930,False,"{'a': 0.5, 'e': 0.39476492812744846}",25,18,-17.949277990547966,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.39437016319932106}",25,14,5.761033343230832,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.39397579303612174}",30,0,-91.33486410122421,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
933,False,"{'a': 0.5, 'e': 0.3935818172430856}",30,12,-37.16476786537882,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.3931882354258425}",30,18,-1.0172003323165453,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.39279504719041664}",25,2,-21.55981232757811,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.39240225214322627}",25,13,15.88328189581005,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.392009849891083}",25,7,14.181639076958735,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.39161784004119193}",20,6,-16.6511599258964,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
939,False,"{'a': 0.5, 'e': 0.3912262222011507}",30,3,-4.724587781160736,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.3908349959789496}",25,12,-124.35179698960994,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 3}",1
941,False,"{'a': 0.5, 'e': 0.39044416098297063}",30,15,20.715838447556916,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.3900537168219877}",25,0,-55.49653626680778,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
943,False,"{'a': 0.5, 'e': 0.3896636631051657}",30,21,-4.21375012071951,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.38927399944206054}",30,12,-45.47944528727391,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
945,False,"{'a': 0.5, 'e': 0.38888472544261843}",25,6,11.015008133802201,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.38849584071717586}",20,5,-19.69999165323872,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.38810734487645865}",30,16,12.111325668779514,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.3877192375315822}",20,0,-116.2785203762027,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
949,False,"{'a': 0.5, 'e': 0.3873315182940506}",20,10,-37.762047629188665,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.3869441867757566}",25,0,-51.46945332069731,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
951,False,"{'a': 0.5, 'e': 0.38655724258898083}",30,9,-112.97126507583359,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 3}",1
952,False,"{'a': 0.5, 'e': 0.3861706853463918}",30,18,4.048018108525953,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.38578451466104546}",30,16,-31.469395502761355,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
954,False,"{'a': 0.5, 'e': 0.38539873014638437}",30,0,-25.34626111143616,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
955,False,"{'a': 0.5, 'e': 0.385013331416238}",25,14,-22.966560084990522,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.3846283180848218}",30,5,-5.588874446420099,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.38424368976673695}",20,6,6.2551952924228695,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.3838594460769702}",20,9,-24.58152490982747,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.38347558663089326}",20,9,-19.165930823183494,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.38309211104426233}",25,0,-8.175937318926158,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
961,False,"{'a': 0.5, 'e': 0.38270901893321807}",30,12,-39.26657620379839,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
962,False,"{'a': 0.5, 'e': 0.38232630991428485}",35,10,11.438169385293085,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.3819439836043706}",30,10,-87.8435297440394,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",1
964,False,"{'a': 0.5, 'e': 0.38156203962076624}",25,17,7.669138015369502,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.3811804775811454}",20,3,12.7520367889927,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.3807992971035643}",20,13,2.591180951655826,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.38041849780646075}",25,0,-57.21623420679823,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
968,False,"{'a': 0.5, 'e': 0.3800380793086543}",30,0,-87.3144627369284,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
969,False,"{'a': 0.5, 'e': 0.3796580412293456}",25,0,-84.22500860222968,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
970,False,"{'a': 0.5, 'e': 0.3792783831881163}",25,17,-29.51212187474055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
971,False,"{'a': 0.5, 'e': 0.37889910480492817}",25,13,-32.588060772344264,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
972,False,"{'a': 0.5, 'e': 0.37852020570012324}",20,8,-0.1712283275926758,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.3781416854944231}",25,0,-9.156360987125142,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
974,False,"{'a': 0.5, 'e': 0.3777635438089287}",25,17,13.552450238761317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.37738578026511976}",30,21,-13.816672249732088,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.3770083944848546}",20,13,-8.57500241401931,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.3766313860903698}",20,13,9.443766511899884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.3762547547042794}",25,10,-24.00645545096393,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.3758784999495751}",20,14,-1.24338963499736,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.37550262144962554}",25,3,2.8650146224166173,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.3751271188281759}",20,11,14.866461448616032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 0.37475199170934775}",20,2,-19.807211301096597,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
983,False,"{'a': 0.5, 'e': 0.3743772397176384}",20,6,14.92012185271639,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.37400286247792075}",25,11,-51.47903371951453,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
985,False,"{'a': 0.5, 'e': 0.37362885961544284}",25,15,-47.20284915256252,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
986,False,"{'a': 0.5, 'e': 0.3732552307558274}",25,12,8.764419667552254,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.3728819755250716}",25,0,-1.087523174748274,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
988,False,"{'a': 0.5, 'e': 0.3725090935495465}",25,3,-74.70810964932237,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
989,False,"{'a': 0.5, 'e': 0.37213658445599695}",25,13,16.1435622049583,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.37176444787154095}",20,10,6.851492282956076,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.37139268342366943}",30,14,-62.560490454708145,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
992,False,"{'a': 0.5, 'e': 0.37102129074024576}",25,3,-14.88749234187601,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.3706502694495055}",20,0,-13.773687071839182,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
994,False,"{'a': 0.5, 'e': 0.370279619180056}",25,0,-102.55094806144803,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
995,False,"{'a': 0.5, 'e': 0.3699093395608759}",20,15,11.150596074633018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.3695394302213151}",30,7,-50.008394490015306,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
997,False,"{'a': 0.5, 'e': 0.36916989079109375}",30,3,21.68704719684866,"{0: 24, 1: 3, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.36880072090030264}",20,7,-44.58279462654276,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
999,False,"{'a': 0.5, 'e': 0.36843192017940235}",20,16,8.91239007581569,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.3680634882592229}",20,7,18.331628069976635,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 0.36769542477096373}",20,8,-84.32752701699943,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 2}",1
1002,False,"{'a': 0.5, 'e': 0.36732772934619273}",25,0,-34.14774423191113,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1003,False,"{'a': 0.5, 'e': 0.36696040161684657}",35,11,-56.86219046105288,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 1}",1
1004,False,"{'a': 0.5, 'e': 0.3665934412152297}",20,8,22.091757373485766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.3662268477740145}",25,0,-21.069851684948937,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1006,False,"{'a': 0.5, 'e': 0.36586062092624044}",20,5,-47.58045436813368,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
1007,False,"{'a': 0.5, 'e': 0.36549476030531425}",25,0,11.323669370605566,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1008,False,"{'a': 0.5, 'e': 0.3651292655450089}",20,2,-65.393322366436,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
1009,False,"{'a': 0.5, 'e': 0.3647641362794639}",20,15,1.3444479910494902,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.36439937214318446}",25,2,17.559508073748805,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.36403497277104124}",25,8,3.4019214970979723,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.3636709377982702}",20,10,16.825916725123186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.36330726686047193}",20,13,-11.133275581443453,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.3629439595936115}",25,18,0.2645434787622283,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.36258101563401784}",25,13,11.006344755782695,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.3622184346183838}",20,16,7.439949968278842,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.36185621618376546}",25,15,17.5633021864392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.36149435996758167}",20,9,-31.777789279396984,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.3611328656076141}",25,0,-50.07608496546152,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
1020,False,"{'a': 0.5, 'e': 0.36077173274200647}",25,0,-2.9865532506666144,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1021,False,"{'a': 0.5, 'e': 0.3604109610092645}",30,18,19.291962842122913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.3600505500482552}",20,5,-40.39254718814277,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1023,False,"{'a': 0.5, 'e': 0.359690499498207}",20,10,-21.553781367085193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1024,False,"{'a': 0.5, 'e': 0.3593308089987088}",20,0,-11.646167690988989,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1025,False,"{'a': 0.5, 'e': 0.35897147818971004}",20,11,-5.2839015626465535,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.35861250671152034}",25,12,22.28974840460793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.5, 'e': 0.3582538942048088}",30,15,-6.490256497660812,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.357895640310604}",25,10,-50.23302524466117,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.3575377446702934}",35,21,-16.507904375328454,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1030,False,"{'a': 0.5, 'e': 0.35718020692562313}",20,3,-20.464464859828222,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.3568230267186975}",20,5,7.025201630401013,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.3564662036919788}",20,13,2.8564936601192583,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.35610973748828684}",25,11,-33.594794383469804,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1034,False,"{'a': 0.5, 'e': 0.35575362775079855}",25,2,-19.87033936238365,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1035,False,"{'a': 0.5, 'e': 0.35539787412304774}",25,0,-53.19919943816413,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1036,False,"{'a': 0.5, 'e': 0.35504247624892465}",30,15,10.192409605536536,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.35468743377267575}",25,12,8.981652124382649,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.3543327463389031}",30,17,4.870424428869355,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.35397841359256416}",25,0,-26.85778481561745,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1040,False,"{'a': 0.5, 'e': 0.35362443517897163}",20,0,-34.53781468525827,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1041,False,"{'a': 0.5, 'e': 0.35327081074379263}",30,16,-14.467526025761783,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.35291753993304886}",25,0,-59.82998090767144,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
1043,False,"{'a': 0.5, 'e': 0.3525646223931158}",30,9,28.065435358261393,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.3522120577707227}",25,12,-6.057962970284217,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.351859845712952}",20,1,8.738182662878627,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.351507985867239}",30,23,10.877473972902049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.3511564778813718}",30,8,-90.88993366502717,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
1048,False,"{'a': 0.5, 'e': 0.3508053214034904}",25,0,15.733959521875601,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 0.3504545160820869}",25,15,6.546316155866826,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.3501040615660048}",20,14,-1.8644117394473723,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.34975395750443883}",25,0,-16.07585035972363,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",1
1052,False,"{'a': 0.5, 'e': 0.34940420354693436}",35,13,25.36933071538965,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.34905479934338746}",25,7,12.282921370379462,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.34870574454404407}",20,13,1.784041122475653,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.34835703879950003}",30,0,-78.34121914503955,"{0: 21, 1: 5, 2: 2, 3: 1, 4: 1}",0
1056,False,"{'a': 0.5, 'e': 0.3480086817607005}",25,11,14.64093219584031,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.34766067307893983}",25,0,-32.21121846853123,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1058,False,"{'a': 0.5, 'e': 0.3473130124058609}",20,0,-55.83698764172064,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1059,False,"{'a': 0.5, 'e': 0.346965699393455}",20,13,7.412882787814491,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.34661873369406154}",20,8,-15.714213386033716,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.34627211496036747}",20,11,17.50655170270145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.3459258428454071}",30,0,-64.49894773132951,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1063,False,"{'a': 0.5, 'e': 0.3455799170025617}",20,13,15.02961906380975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.3452343370855592}",25,8,-4.038874854468595,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.34488910274847356}",25,9,18.72171157640096,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.34454421364572513}",20,0,-43.51171379099529,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1067,False,"{'a': 0.5, 'e': 0.3441996694320794}",25,18,12.370393823547417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.3438554697626473}",20,0,1.063626580439546,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 0.3435116142928847}",20,0,-40.45716907939586,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1070,False,"{'a': 0.5, 'e': 0.34316810267859177}",35,23,-43.20347743433269,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
