trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
104,False,"{'a': 0.5, 'e': 0.6749999999999954}",30,0,-37.678992986451796,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.6718749999999953}",25,0,-56.91773475348045,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.6687499999999953}",20,0,-49.72182339155477,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.6656249999999952}",25,0,-79.13904629415786,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.6624999999999952}",20,7,-23.009289480713964,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.6593749999999952}",25,0,-95.64229433519472,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.6562499999999951}",25,0,-75.86177851741695,"{0: 18, 1: 4, 2: 0, 3: 2, 4: 1}",1
111,False,"{'a': 0.5, 'e': 0.6531249999999951}",20,0,-14.611972494960538,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.649999999999995}",35,13,-63.36382432823441,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.646874999999995}",20,0,-190.5150682521576,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
114,False,"{'a': 0.5, 'e': 0.6437499999999949}",30,9,-21.56681819694837,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.6406249999999949}",20,8,-60.56939572124641,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.6374999999999948}",20,6,-44.693364905958454,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.6343749999999948}",25,0,-45.38082773794598,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.6312499999999948}",30,0,-55.98344875514244,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.6281249999999947}",20,0,-42.06088637822917,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.6249999999999947}",25,0,-40.7278646946278,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.6218749999999946}",25,14,20.64151248284862,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.6187499999999946}",30,19,-16.24296834424731,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.6156249999999945}",20,0,-44.73749735739362,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.6124999999999945}",25,10,-22.83728730183386,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.6093749999999944}",30,0,-68.69234958389934,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.6062499999999944}",30,18,5.939458047730072,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.6031249999999944}",25,0,-67.6008051080321,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.5999999999999943}",30,10,-120.59342595479224,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",1
129,False,"{'a': 0.5, 'e': 0.5968749999999943}",25,13,-54.16285946096884,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
130,False,"{'a': 0.5, 'e': 0.5937499999999942}",30,0,-80.99598228695298,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.5906249999999942}",20,7,-22.353232293849818,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.5874999999999941}",25,16,-15.174540317208002,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.5843749999999941}",20,0,-45.524360522961906,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.581249999999994}",20,0,-21.17568421339588,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.578124999999994}",25,4,-79.18611935191836,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 2}",1
136,False,"{'a': 0.5, 'e': 0.574999999999994}",20,8,5.687784598759839,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.5718749999999939}",35,23,-0.25710884186915717,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.5687499999999939}",20,13,11.110275461619837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.5656249999999938}",20,0,-7.391162433824821,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.5624999999999938}",30,0,-78.31213016899352,"{0: 22, 1: 1, 2: 4, 3: 3, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.5593749999999937}",30,0,-111.99539103148918,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.5562499999999937}",20,0,-68.17212513676895,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
143,False,"{'a': 0.5, 'e': 0.5531249999999936}",25,9,-57.78112595517128,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.5499999999999936}",25,14,-32.81003262059494,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
145,False,"{'a': 0.5, 'e': 0.5468749999999936}",30,10,10.19276670037155,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.5437499999999935}",20,0,-65.53312774779559,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
147,False,"{'a': 0.5, 'e': 0.5406249999999935}",25,10,-9.33476110886189,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.5374999999999934}",20,2,-82.81378745294963,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.5343749999999934}",30,4,-44.05082399931449,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.5312499999999933}",25,8,-14.863642856764349,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.5281249999999933}",20,0,-65.65667761126069,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.5249999999999932}",20,1,-19.74649367741892,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.5218749999999932}",20,0,-40.65211322744783,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.5187499999999932}",25,7,-46.40123164234502,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
155,False,"{'a': 0.5, 'e': 0.5156249999999931}",20,2,-72.80517130944727,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.5124999999999931}",20,0,7.229645203814016,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.509374999999993}",20,0,-3.4601419372560667,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.506249999999993}",20,0,8.528689657516459,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.5031249999999929}",25,0,-37.936997571462626,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.49999999999999295}",20,3,-13.715388321694368,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.49687499999999296}",20,0,-76.99061764901353,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.493749999999993}",20,5,13.820288611763605,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.490624999999993}",20,6,23.77239086743269,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.487499999999993}",20,7,-17.56865171822718,"{0: 9, 1: 3, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.484374999999993}",25,0,-9.646938482464627,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.481249999999993}",20,5,-13.057374211984689,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.47812499999999303}",20,13,0.6513037656897755,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.47499999999999304}",20,2,-115.71040086735582,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 3}",1
169,False,"{'a': 0.5, 'e': 0.47187499999999305}",20,13,-5.809222917810506,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.46874999999999306}",25,3,-49.728384939645146,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
171,False,"{'a': 0.5, 'e': 0.46562499999999307}",25,0,-3.426029032520395,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.4624999999999931}",20,10,6.533934358311441,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.4593749999999931}",20,16,8.756741257963752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.4562499999999931}",20,11,-27.33261080937083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.5, 'e': 0.4531249999999931}",20,0,-24.276180298707512,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.4499999999999931}",25,0,-20.853032246610432,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.44687499999999314}",25,17,-13.066368058544484,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.44374999999999315}",25,0,-122.12194408193137,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
179,False,"{'a': 0.5, 'e': 0.44062499999999316}",20,3,-39.69813685781436,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.43749999999999317}",20,0,-71.54658556677202,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.4343749999999932}",20,0,-19.140774302458905,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.4312499999999932}",30,0,-31.825065745385878,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.4281249999999932}",25,13,-22.13559317635948,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
